Time (Sec);S1;S11;S12;S13;S14;S15;S16;S17;S18;S19;S20;S23;S27;S28;S3;S4;S5;S6;S7;S8;S9;
16.704466666666416;19160.0;19159.66944799999;19159.435427199962;19159.69366719997;19159.867095999984;19159.715175999998;19159.843171199984;19159.98786399998;19159.86946399999;19159.98786399998;19159.51730079998;19159.432679999976;19159.72566719997;19159.631271999962;19159.78199999999;19159.871063999988;19159.78972639999;19159.46185439997;19159.52183039997;19159.617041599977;19159.652863999978;
16.804466666666432;19160.0;19159.66944799999;19159.435427199962;19159.69366719997;19159.867095999984;19159.715175999998;19159.843171199984;19159.98786399998;19159.86946399999;19159.98786399998;19159.51730079998;19159.432679999976;19159.72566719997;19159.631271999962;19159.78199999999;19159.871063999988;19159.78972639999;19159.46185439997;19159.52183039997;19159.617041599977;19159.652863999978;
16.904466666666448;19160.0;19159.66944799999;19159.435427199962;19159.69366719997;19159.867095999984;19159.715175999998;19159.843171199984;19159.98786399998;19159.86946399999;19159.98786399998;19159.51730079998;19159.432679999976;19159.72566719997;19159.631271999962;19159.78199999999;19159.871063999988;19159.78972639999;19159.46185439997;19159.52183039997;19159.617041599977;19159.652863999978;
17.004466666666463;19160.0;19159.66944799999;19159.435427199962;19159.69366719997;19159.867095999984;19159.715175999998;19159.843171199984;19159.98786399998;19159.86946399999;19159.98786399998;19159.51730079998;19159.432679999976;19159.72566719997;19159.631271999962;19159.78199999999;19159.871063999988;19159.78972639999;19159.46185439997;19159.52183039997;19159.617041599977;19159.652863999978;
17.104466666666468;19160.0;19159.66944799999;19159.387019999962;19159.69366719997;19159.867095999984;19159.715175999998;19159.843171199984;19159.98786399998;19159.86946399999;19159.98786399998;19159.51730079998;19159.409373599974;19159.72566719997;19159.631271999962;19159.78199999999;19159.871063999988;19159.78972639999;19159.43760079997;19159.52183039997;19159.617041599977;19159.652863999978;
17.20305066666646;19160.0;19159.59887919999;19159.37535119996;19159.669413599968;19159.842842399983;19159.6672424;19159.843071199983;19159.98776399998;19159.84568399999;19159.98776399998;19159.481378399978;19159.397704799972;19159.68974479997;19159.58368079996;19159.73359279999;19159.835615199987;19159.742592799994;19159.42593199997;19159.46175439997;19159.581119199975;19159.628610399977;
17.3055559999998;19160.0;19159.59887919999;19159.37535119996;19159.657744799966;19159.842842399983;19159.6558024;19159.843071199983;19159.98776399998;19159.84568399999;19159.98776399998;19159.481378399978;19159.397704799972;19159.68974479997;19159.58368079996;19159.72215279999;19159.835615199987;19159.742592799994;19159.42593199997;19159.46175439997;19159.581119199975;19159.628610399977;
17.405555999999816;19160.0;19159.59887919999;19159.37535119996;19159.657744799966;19159.842842399983;19159.6558024;19159.843071199983;19159.98776399998;19159.84568399999;19159.98776399998;19159.481378399978;19159.397704799972;19159.68974479997;19159.58368079996;19159.72215279999;19159.835615199987;19159.742592799994;19159.42593199997;19159.46175439997;19159.581119199975;19159.628610399977;
17.50555599999983;19160.0;19159.59887919999;19159.37535119996;19159.657744799966;19159.842842399983;19159.6558024;19159.843071199983;19159.98776399998;19159.84568399999;19159.98776399998;19159.481378399978;19159.397704799972;19159.68974479997;19159.58368079996;19159.72215279999;19159.835615199987;19159.742592799994;19159.42593199997;19159.46175439997;19159.581119199975;19159.628610399977;
17.605555999999847;19160.0;19159.59887919999;19159.37535119996;19159.657744799966;19159.842842399983;19159.6558024;19159.843071199983;19159.98776399998;19159.84568399999;19159.98776399998;19159.481378399978;19159.397704799972;19159.68974479997;19159.58368079996;19159.72215279999;19159.835615199987;19159.742592799994;19159.42593199997;19159.46175439997;19159.581119199975;19159.628610399977;
17.705555999999863;19160.0;19159.59887919999;19159.37535119996;19159.657744799966;19159.842842399983;19159.6558024;19159.843071199983;19159.98776399998;19159.84568399999;19159.98776399998;19159.481378399978;19159.397704799972;19159.68974479997;19159.58368079996;19159.72215279999;19159.835615199987;19159.742592799994;19159.42593199997;19159.46175439997;19159.581119199975;19159.628610399977;
17.80555599999988;19160.0;19159.59887919999;19159.37535119996;19159.657744799966;19159.842842399983;19159.6558024;19159.843071199983;19159.98776399998;19159.84568399999;19159.98776399998;19159.481378399978;19159.397704799972;19159.68974479997;19159.58368079996;19159.72215279999;19159.835615199987;19159.742592799994;19159.42593199997;19159.46175439997;19159.581119199975;19159.628610399977;
17.905555999999894;19160.0;19159.59887919999;19159.37535119996;19159.657744799966;19159.842842399983;19159.6558024;19159.843071199983;19159.98776399998;19159.84568399999;19159.98776399998;19159.481378399978;19159.397704799972;19159.68974479997;19159.58368079996;19159.72215279999;19159.835615199987;19159.742592799994;19159.42593199997;19159.46175439997;19159.581119199975;19159.628610399977;
18.00000000000015;19160.0;19159.59887919999;19159.37535119996;19159.657744799966;19159.842842399983;19159.6558024;19159.843071199983;19159.98776399998;19159.84568399999;19159.98776399998;19159.481378399978;19159.397704799972;19159.68974479997;19159.58368079996;19159.72215279999;19159.835615199987;19159.742592799994;19159.42593199997;19159.46175439997;19159.581119199975;19159.628610399977;
18.10555599999992;19160.0;19159.59887919999;19159.35109759996;19159.657744799966;19159.842842399983;19159.6558024;19159.843071199983;19159.98776399998;19159.84568399999;19159.98776399998;19159.481378399978;19159.37439839997;19159.68974479997;19159.58368079996;19159.72215279999;19159.835615199987;19159.742592799994;19159.40167839997;19159.46175439997;19159.581119199975;19159.628610399977;
18.20337733333324;19160.0;19159.563185599993;19159.339428799958;19159.610284799965;19159.842842399983;19159.6320224;19159.843071199983;19159.98766399998;19159.84568399999;19159.98766399998;19159.434244799977;19159.36272959997;19159.653822399967;19159.547758399956;19159.69837279999;19159.799921599988;19159.718812799994;19159.378340799965;19159.43750079997;19159.521043199973;19159.628510399976;
18.30446666666658;19160.0;19159.563185599993;19159.339428799958;19159.610284799965;19159.842742399982;19159.6320224;19159.84297119998;19159.98766399998;19159.845583999988;19159.98766399998;19159.434244799977;19159.36272959997;19159.653822399967;19159.547758399956;19159.68670399999;19159.799921599988;19159.707143999993;19159.378340799965;19159.43750079997;19159.521043199973;19159.628510399976;
18.404466666666597;19160.0;19159.563185599993;19159.339428799958;19159.610284799965;19159.842742399982;19159.6320224;19159.84297119998;19159.98766399998;19159.845583999988;19159.98766399998;19159.434244799977;19159.36272959997;19159.653822399967;19159.547758399956;19159.68670399999;19159.799921599988;19159.707143999993;19159.378340799965;19159.43750079997;19159.521043199973;19159.628510399976;
18.504466666666612;19160.0;19159.563185599993;19159.339428799958;19159.610284799965;19159.842742399982;19159.6320224;19159.84297119998;19159.98766399998;19159.845583999988;19159.98766399998;19159.434244799977;19159.36272959997;19159.653822399967;19159.547758399956;19159.68670399999;19159.799921599988;19159.707143999993;19159.378340799965;19159.43750079997;19159.521043199973;19159.628510399976;
18.604466666666628;19160.0;19159.563185599993;19159.339428799958;19159.610284799965;19159.842742399982;19159.6320224;19159.84297119998;19159.98766399998;19159.845583999988;19159.98766399998;19159.434244799977;19159.36272959997;19159.653822399967;19159.547758399956;19159.68670399999;19159.799921599988;19159.707143999993;19159.378340799965;19159.43750079997;19159.521043199973;19159.628510399976;
18.704466666666644;19160.0;19159.563185599993;19159.339428799958;19159.610284799965;19159.842742399982;19159.6320224;19159.84297119998;19159.98766399998;19159.845583999988;19159.98766399998;19159.434244799977;19159.36272959997;19159.653822399967;19159.547758399956;19159.68670399999;19159.799921599988;19159.707143999993;19159.378340799965;19159.43750079997;19159.521043199973;19159.628510399976;
18.80446666666666;19160.0;19159.563185599993;19159.339428799958;19159.610284799965;19159.842742399982;19159.6320224;19159.84297119998;19159.98766399998;19159.845583999988;19159.98766399998;19159.434244799977;19159.36272959997;19159.653822399967;19159.547758399956;19159.68670399999;19159.799921599988;19159.707143999993;19159.378340799965;19159.43750079997;19159.521043199973;19159.628510399976;
18.904466666666675;19160.0;19159.563185599993;19159.339428799958;19159.610284799965;19159.842742399982;19159.6320224;19159.84297119998;19159.98766399998;19159.845583999988;19159.98766399998;19159.434244799977;19159.36272959997;19159.653822399967;19159.547758399956;19159.68670399999;19159.799921599988;19159.707143999993;19159.378340799965;19159.43750079997;19159.521043199973;19159.628510399976;
19.00446666666669;19160.0;19159.563185599993;19159.339428799958;19159.610284799965;19159.842742399982;19159.6320224;19159.84297119998;19159.98766399998;19159.845583999988;19159.98766399998;19159.434244799977;19159.36272959997;19159.653822399967;19159.547758399956;19159.68670399999;19159.799921599988;19159.707143999993;19159.378340799965;19159.43750079997;19159.521043199973;19159.628510399976;
19.104466666666696;19160.0;19159.563185599993;19159.315175199958;19159.610284799965;19159.842742399982;19159.6320224;19159.84297119998;19159.98766399998;19159.845583999988;19159.98766399998;19159.434244799977;19159.338475999968;19159.653822399967;19159.547758399956;19159.68670399999;19159.799921599988;19159.707143999993;19159.354087199965;19159.43750079997;19159.521043199973;19159.628510399976;
19.20305066666668;19160.0;19159.539405599993;19159.303506399956;19159.586978399962;19159.842742399982;19159.6319224;19159.84297119998;19159.98766399998;19159.845583999988;19159.98766399998;19159.399727199976;19159.32726479997;19159.617899999965;19159.511835999954;19159.66245039999;19159.76470159999;19159.671923999995;19159.33074959996;19159.41324719997;19159.46096719997;19159.628410399975;
19.305556000000017;19160.0;19159.539405599993;19159.303506399956;19159.586978399962;19159.84264239998;19159.6319224;19159.84287119998;19159.987563999977;19159.845483999987;19159.987563999977;19159.399727199976;19159.32726479997;19159.617899999965;19159.511835999954;19159.65101039999;19159.76470159999;19159.671923999995;19159.33074959996;19159.41324719997;19159.46096719997;19159.628410399975;
19.405556000000033;19160.0;19159.539405599993;19159.303506399956;19159.586978399962;19159.84264239998;19159.6319224;19159.84287119998;19159.987563999977;19159.845483999987;19159.987563999977;19159.399727199976;19159.32726479997;19159.617899999965;19159.511835999954;19159.65101039999;19159.76470159999;19159.671923999995;19159.33074959996;19159.41324719997;19159.46096719997;19159.628410399975;
19.50555600000005;19160.0;19159.539405599993;19159.303506399956;19159.586978399962;19159.84264239998;19159.6319224;19159.84287119998;19159.987563999977;19159.845483999987;19159.987563999977;19159.399727199976;19159.32726479997;19159.617899999965;19159.511835999954;19159.65101039999;19159.76470159999;19159.671923999995;19159.33074959996;19159.41324719997;19159.46096719997;19159.628410399975;
19.605556000000064;19160.0;19159.539405599993;19159.303506399956;19159.586978399962;19159.84264239998;19159.6319224;19159.84287119998;19159.987563999977;19159.845483999987;19159.987563999977;19159.399727199976;19159.32726479997;19159.617899999965;19159.511835999954;19159.65101039999;19159.76470159999;19159.671923999995;19159.33074959996;19159.41324719997;19159.46096719997;19159.628410399975;
19.70555600000008;19160.0;19159.539405599993;19159.303506399956;19159.586978399962;19159.84264239998;19159.6319224;19159.84287119998;19159.987563999977;19159.845483999987;19159.987563999977;19159.399727199976;19159.32726479997;19159.617899999965;19159.511835999954;19159.65101039999;19159.76470159999;19159.671923999995;19159.33074959996;19159.41324719997;19159.46096719997;19159.628410399975;
19.805556000000095;19160.0;19159.539405599993;19159.303506399956;19159.586978399962;19159.84264239998;19159.6319224;19159.84287119998;19159.987563999977;19159.845483999987;19159.987563999977;19159.399727199976;19159.32726479997;19159.617899999965;19159.511835999954;19159.65101039999;19159.76470159999;19159.671923999995;19159.33074959996;19159.41324719997;19159.46096719997;19159.628410399975;
19.90555600000011;19160.0;19159.539405599993;19159.303506399956;19159.586978399962;19159.84264239998;19159.6319224;19159.84287119998;19159.987563999977;19159.845483999987;19159.987563999977;19159.399727199976;19159.32726479997;19159.617899999965;19159.511835999954;19159.65101039999;19159.76470159999;19159.671923999995;19159.33074959996;19159.41324719997;19159.46096719997;19159.628410399975;
20.005556000000126;19160.0;19159.539405599993;19159.303506399956;19159.586978399962;19159.84264239998;19159.6319224;19159.84287119998;19159.987563999977;19159.845483999987;19159.987563999977;19159.399727199976;19159.32726479997;19159.617899999965;19159.511835999954;19159.65101039999;19159.76470159999;19159.671923999995;19159.33074959996;19159.41324719997;19159.46096719997;19159.628410399975;
20.105556000000135;19160.0;19159.539405599993;19159.279252799955;19159.586978399962;19159.84264239998;19159.6319224;19159.84287119998;19159.987563999977;19159.845483999987;19159.987563999977;19159.399727199976;19159.30301119997;19159.617899999965;19159.511835999954;19159.65101039999;19159.76470159999;19159.671923999995;19159.30649599996;19159.41324719997;19159.46096719997;19159.628410399975;
20.204140000000116;19160.0;19159.515151999993;19159.267583999954;19159.56367199996;19159.84264239998;19159.6318224;19159.84287119998;19159.987563999977;19159.845483999987;19159.987563999977;19159.375473599976;19159.291342399967;19159.581977599963;19159.487582399954;19159.62723039999;19159.729481599992;19159.636475199994;19159.283158399958;19159.413147199968;19159.40089119997;19159.628310399974;
20.304466666666784;19160.0;19159.515151999993;19159.267583999954;19159.56367199996;19159.84254239998;19159.6318224;19159.84277119998;19159.987463999976;19159.845383999986;19159.987463999976;19159.364262399977;19159.291342399967;19159.581977599963;19159.487582399954;19159.615790399992;19159.729481599992;19159.636475199994;19159.283158399958;19159.413147199968;19159.40089119997;19159.628310399974;
20.4044666666668;19160.0;19159.515151999993;19159.267583999954;19159.56367199996;19159.84254239998;19159.6318224;19159.84277119998;19159.987463999976;19159.845383999986;19159.987463999976;19159.364262399977;19159.291342399967;19159.581977599963;19159.487582399954;19159.615790399992;19159.729481599992;19159.636475199994;19159.283158399958;19159.413147199968;19159.40089119997;19159.628310399974;
20.504466666666815;19160.0;19159.515151999993;19159.267583999954;19159.56367199996;19159.84254239998;19159.6318224;19159.84277119998;19159.987463999976;19159.845383999986;19159.987463999976;19159.364262399977;19159.291342399967;19159.581977599963;19159.487582399954;19159.615790399992;19159.729481599992;19159.636475199994;19159.283158399958;19159.413147199968;19159.40089119997;19159.628310399974;
20.60446666666683;19160.0;19159.515151999993;19159.267583999954;19159.56367199996;19159.84254239998;19159.6318224;19159.84277119998;19159.987463999976;19159.845383999986;19159.987463999976;19159.364262399977;19159.291342399967;19159.581977599963;19159.487582399954;19159.615790399992;19159.729481599992;19159.636475199994;19159.283158399958;19159.413147199968;19159.40089119997;19159.628310399974;
20.704466666666846;19160.0;19159.515151999993;19159.267583999954;19159.56367199996;19159.84254239998;19159.6318224;19159.84277119998;19159.987463999976;19159.845383999986;19159.987463999976;19159.364262399977;19159.291342399967;19159.581977599963;19159.487582399954;19159.615790399992;19159.729481599992;19159.636475199994;19159.283158399958;19159.413147199968;19159.40089119997;19159.628310399974;
20.804466666666862;19160.0;19159.515151999993;19159.267583999954;19159.56367199996;19159.84254239998;19159.6318224;19159.84277119998;19159.987463999976;19159.845383999986;19159.987463999976;19159.364262399977;19159.291342399967;19159.581977599963;19159.487582399954;19159.615790399992;19159.729481599992;19159.636475199994;19159.283158399958;19159.413147199968;19159.40089119997;19159.628310399974;
20.904466666666877;19160.0;19159.515151999993;19159.267583999954;19159.56367199996;19159.84254239998;19159.6318224;19159.84277119998;19159.987463999976;19159.845383999986;19159.987463999976;19159.364262399977;19159.291342399967;19159.581977599963;19159.487582399954;19159.615790399992;19159.729481599992;19159.636475199994;19159.283158399958;19159.413147199968;19159.40089119997;19159.628310399974;
21.004466666666893;19160.0;19159.515151999993;19159.267583999954;19159.56367199996;19159.84254239998;19159.6318224;19159.84277119998;19159.987463999976;19159.845383999986;19159.987463999976;19159.364262399977;19159.291342399967;19159.581977599963;19159.487582399954;19159.615790399992;19159.729481599992;19159.636475199994;19159.283158399958;19159.413147199968;19159.40089119997;19159.628310399974;
21.104466666666898;19160.0;19159.515151999993;19159.243330399953;19159.56367199996;19159.84254239998;19159.6318224;19159.84277119998;19159.987463999976;19159.845383999986;19159.987463999976;19159.364262399977;19159.267088799967;19159.581977599963;19159.487582399954;19159.615790399992;19159.729481599992;19159.636475199994;19159.258904799957;19159.413147199968;19159.40089119997;19159.628310399974;
21.203050666666883;19160.0;19159.491371999993;19159.23166159995;19159.540365599958;19159.84254239998;19159.631722399998;19159.84277119998;19159.987463999976;19159.845383999986;19159.987463999976;19159.340955999975;19159.255877599968;19159.54605519996;19159.463328799953;19159.592010399992;19159.69403279999;19159.600781599995;19159.235567199954;19159.413047199967;19159.34081519997;19159.628210399973;
21.304466666666883;19160.0;19159.491371999993;19159.23166159995;19159.540365599958;19159.84244239998;19159.631722399998;19159.84267119998;19159.987363999975;19159.845283999985;19159.987363999975;19159.329744799976;19159.255877599968;19159.54605519996;19159.463328799953;19159.580570399994;19159.69403279999;19159.600781599995;19159.235567199954;19159.413047199967;19159.34081519997;19159.628210399973;
21.4044666666669;19160.0;19159.491371999993;19159.23166159995;19159.540365599958;19159.84244239998;19159.631722399998;19159.84267119998;19159.987363999975;19159.845283999985;19159.987363999975;19159.329744799976;19159.255877599968;19159.54605519996;19159.463328799953;19159.580570399994;19159.69403279999;19159.600781599995;19159.235567199954;19159.413047199967;19159.34081519997;19159.628210399973;
21.504466666666914;19160.0;19159.491371999993;19159.23166159995;19159.540365599958;19159.84244239998;19159.631722399998;19159.84267119998;19159.987363999975;19159.845283999985;19159.987363999975;19159.329744799976;19159.255877599968;19159.54605519996;19159.463328799953;19159.580570399994;19159.69403279999;19159.600781599995;19159.235567199954;19159.413047199967;19159.34081519997;19159.628210399973;
21.60446666666693;19160.0;19159.491371999993;19159.23166159995;19159.540365599958;19159.84244239998;19159.631722399998;19159.84267119998;19159.987363999975;19159.845283999985;19159.987363999975;19159.329744799976;19159.255877599968;19159.54605519996;19159.463328799953;19159.580570399994;19159.69403279999;19159.600781599995;19159.235567199954;19159.413047199967;19159.34081519997;19159.628210399973;
21.704466666666946;19160.0;19159.491371999993;19159.23166159995;19159.540365599958;19159.84244239998;19159.631722399998;19159.84267119998;19159.987363999975;19159.845283999985;19159.987363999975;19159.329744799976;19159.255877599968;19159.54605519996;19159.463328799953;19159.580570399994;19159.69403279999;19159.600781599995;19159.235567199954;19159.413047199967;19159.34081519997;19159.628210399973;
21.80446666666696;19160.0;19159.491371999993;19159.23166159995;19159.540365599958;19159.84244239998;19159.631722399998;19159.84267119998;19159.987363999975;19159.845283999985;19159.987363999975;19159.329744799976;19159.255877599968;19159.54605519996;19159.463328799953;19159.580570399994;19159.69403279999;19159.600781599995;19159.235567199954;19159.413047199967;19159.34081519997;19159.628210399973;
21.904466666666977;19160.0;19159.491371999993;19159.23166159995;19159.540365599958;19159.84244239998;19159.631722399998;19159.84267119998;19159.987363999975;19159.845283999985;19159.987363999975;19159.329744799976;19159.255877599968;19159.54605519996;19159.463328799953;19159.580570399994;19159.69403279999;19159.600781599995;19159.235567199954;19159.413047199967;19159.34081519997;19159.628210399973;
22.004466666666993;19160.0;19159.491371999993;19159.23166159995;19159.540365599958;19159.84244239998;19159.631722399998;19159.84267119998;19159.987363999975;19159.845283999985;19159.987363999975;19159.329744799976;19159.255877599968;19159.54605519996;19159.463328799953;19159.580570399994;19159.69403279999;19159.600781599995;19159.235567199954;19159.413047199967;19159.34081519997;19159.628210399973;
22.104466666666998;19160.0;19159.491371999993;19159.20740799995;19159.540365599958;19159.84244239998;19159.631722399998;19159.84267119998;19159.987363999975;19159.845283999985;19159.987363999975;19159.329744799976;19159.231623999967;19159.54605519996;19159.463328799953;19159.580570399994;19159.69403279999;19159.600781599995;19159.211313599953;19159.413047199967;19159.34081519997;19159.628210399973;
22.204140000000315;19160.0;19159.467118399993;19159.19573919995;19159.517059199956;19159.84244239998;19159.631622399997;19159.84267119998;19159.987363999975;19159.845283999985;19159.987363999975;19159.306438399974;19159.22041279997;19159.51013279996;19159.439075199953;19159.556790399994;19159.658339199992;19159.565332799993;19159.18797599995;19159.412947199966;19159.280739199967;19159.62811039997;
22.30446666666698;19160.0;19159.467118399993;19159.19573919995;19159.517059199956;19159.842342399977;19159.631622399997;19159.842571199977;19159.987263999974;19159.845183999983;19159.987263999974;19159.295227199975;19159.22041279997;19159.51013279996;19159.439075199953;19159.545121599993;19159.658339199992;19159.565332799993;19159.18797599995;19159.412947199966;19159.280739199967;19159.62811039997;
22.404466666666995;19160.0;19159.467118399993;19159.19573919995;19159.517059199956;19159.842342399977;19159.631622399997;19159.842571199977;19159.987263999974;19159.845183999983;19159.987263999974;19159.295227199975;19159.22041279997;19159.51013279996;19159.439075199953;19159.545121599993;19159.658339199992;19159.565332799993;19159.18797599995;19159.412947199966;19159.280739199967;19159.62811039997;
22.50446666666701;19160.0;19159.467118399993;19159.19573919995;19159.517059199956;19159.842342399977;19159.631622399997;19159.842571199977;19159.987263999974;19159.845183999983;19159.987263999974;19159.295227199975;19159.22041279997;19159.51013279996;19159.439075199953;19159.545121599993;19159.658339199992;19159.565332799993;19159.18797599995;19159.412947199966;19159.280739199967;19159.62811039997;
22.604466666667026;19160.0;19159.467118399993;19159.19573919995;19159.517059199956;19159.842342399977;19159.631622399997;19159.842571199977;19159.987263999974;19159.845183999983;19159.987263999974;19159.295227199975;19159.22041279997;19159.51013279996;19159.439075199953;19159.545121599993;19159.658339199992;19159.565332799993;19159.18797599995;19159.412947199966;19159.280739199967;19159.62811039997;
22.70446666666704;19160.0;19159.467118399993;19159.19573919995;19159.517059199956;19159.842342399977;19159.631622399997;19159.842571199977;19159.987263999974;19159.845183999983;19159.987263999974;19159.295227199975;19159.22041279997;19159.51013279996;19159.439075199953;19159.545121599993;19159.658339199992;19159.565332799993;19159.18797599995;19159.412947199966;19159.280739199967;19159.62811039997;
22.804466666667057;19160.0;19159.467118399993;19159.19573919995;19159.517059199956;19159.842342399977;19159.631622399997;19159.842571199977;19159.987263999974;19159.845183999983;19159.987263999974;19159.295227199975;19159.22041279997;19159.51013279996;19159.439075199953;19159.545121599993;19159.658339199992;19159.565332799993;19159.18797599995;19159.412947199966;19159.280739199967;19159.62811039997;
22.904466666667073;19160.0;19159.467118399993;19159.19573919995;19159.517059199956;19159.842342399977;19159.631622399997;19159.842571199977;19159.987263999974;19159.845183999983;19159.987263999974;19159.295227199975;19159.22041279997;19159.51013279996;19159.439075199953;19159.545121599993;19159.658339199992;19159.565332799993;19159.18797599995;19159.412947199966;19159.280739199967;19159.62811039997;
23.00446666666709;19160.0;19159.467118399993;19159.19573919995;19159.517059199956;19159.842342399977;19159.631622399997;19159.842571199977;19159.987263999974;19159.845183999983;19159.987263999974;19159.295227199975;19159.22041279997;19159.51013279996;19159.439075199953;19159.545121599993;19159.658339199992;19159.565332799993;19159.18797599995;19159.412947199966;19159.280739199967;19159.62811039997;
23.104466666667093;19160.0;19159.467118399993;19159.17148559995;19159.517059199956;19159.842342399977;19159.631622399997;19159.842571199977;19159.987263999974;19159.845183999983;19159.987263999974;19159.295227199975;19159.196159199968;19159.51013279996;19159.439075199953;19159.545121599993;19159.658339199992;19159.565332799993;19159.16372239995;19159.412947199966;19159.280739199967;19159.62811039997;
23.203050666667078;19160.0;19159.443338399993;19159.159816799947;19159.493752799954;19159.842342399977;19159.631522399995;19159.842571199977;19159.987263999974;19159.845183999983;19159.987263999974;19159.271920799973;19159.18494799997;19159.474210399956;19159.414821599952;19159.520867999992;19159.623119199994;19159.530112799996;19159.140384799946;19159.412847199965;19159.220663199965;19159.62801039997;
23.30555600000041;19160.0;19159.443338399993;19159.159816799947;19159.493752799954;19159.842242399976;19159.631522399995;19159.842471199976;19159.987163999973;19159.845083999982;19159.987163999973;19159.260709599974;19159.18494799997;19159.474210399956;19159.414821599952;19159.509427999994;19159.623119199994;19159.530112799996;19159.140384799946;19159.412847199965;19159.220663199965;19159.62801039997;
23.405556000000427;19160.0;19159.443338399993;19159.159816799947;19159.493752799954;19159.842242399976;19159.631522399995;19159.842471199976;19159.987163999973;19159.845083999982;19159.987163999973;19159.260709599974;19159.18494799997;19159.474210399956;19159.414821599952;19159.509427999994;19159.623119199994;19159.530112799996;19159.140384799946;19159.412847199965;19159.220663199965;19159.62801039997;
23.505556000000443;19160.0;19159.443338399993;19159.159816799947;19159.493752799954;19159.842242399976;19159.631522399995;19159.842471199976;19159.987163999973;19159.845083999982;19159.987163999973;19159.260709599974;19159.18494799997;19159.474210399956;19159.414821599952;19159.509427999994;19159.623119199994;19159.530112799996;19159.140384799946;19159.412847199965;19159.220663199965;19159.62801039997;
23.60555600000046;19160.0;19159.443338399993;19159.159816799947;19159.493752799954;19159.842242399976;19159.631522399995;19159.842471199976;19159.987163999973;19159.845083999982;19159.987163999973;19159.260709599974;19159.18494799997;19159.474210399956;19159.414821599952;19159.509427999994;19159.623119199994;19159.530112799996;19159.140384799946;19159.412847199965;19159.220663199965;19159.62801039997;
23.705556000000474;19160.0;19159.443338399993;19159.159816799947;19159.493752799954;19159.842242399976;19159.631522399995;19159.842471199976;19159.987163999973;19159.845083999982;19159.987163999973;19159.260709599974;19159.18494799997;19159.474210399956;19159.414821599952;19159.509427999994;19159.623119199994;19159.530112799996;19159.140384799946;19159.412847199965;19159.220663199965;19159.62801039997;
23.80555600000049;19160.0;19159.443338399993;19159.159816799947;19159.493752799954;19159.842242399976;19159.631522399995;19159.842471199976;19159.987163999973;19159.845083999982;19159.987163999973;19159.260709599974;19159.18494799997;19159.474210399956;19159.414821599952;19159.509427999994;19159.623119199994;19159.530112799996;19159.140384799946;19159.412847199965;19159.220663199965;19159.62801039997;
23.905556000000505;19160.0;19159.443338399993;19159.159816799947;19159.493752799954;19159.842242399976;19159.631522399995;19159.842471199976;19159.987163999973;19159.845083999982;19159.987163999973;19159.260709599974;19159.18494799997;19159.474210399956;19159.414821599952;19159.509427999994;19159.623119199994;19159.530112799996;19159.140384799946;19159.412847199965;19159.220663199965;19159.62801039997;
24.00000000000083;19160.0;19159.443338399993;19159.159816799947;19159.493752799954;19159.842242399976;19159.631522399995;19159.842471199976;19159.987163999973;19159.845083999982;19159.987163999973;19159.260709599974;19159.18494799997;19159.474210399956;19159.414821599952;19159.509427999994;19159.623119199994;19159.530112799996;19159.140384799946;19159.412847199965;19159.220663199965;19159.62801039997;
24.105556000000522;19160.0;19159.443338399993;19159.135563199947;19159.493752799954;19159.842242399976;19159.631522399995;19159.842471199976;19159.987163999973;19159.845083999982;19159.987163999973;19159.260709599974;19159.161641599967;19159.474210399956;19159.414821599952;19159.509427999994;19159.623119199994;19159.530112799996;19159.116131199946;19159.412847199965;19159.220663199965;19159.62801039997;
24.20305066666718;19160.0;19159.419558399994;19159.123894399945;19159.493652799953;19159.842242399976;19159.631422399994;19159.842471199976;19159.987163999973;19159.845083999982;19159.987163999973;19159.23740319997;19159.150430399968;19159.426619199952;19159.366414399952;19159.485647999994;19159.576230399995;19159.4707392;19159.104462399944;19159.412747199964;19159.184740799963;19159.62791039997;
24.30446666666718;19160.0;19159.419558399994;19159.123894399945;19159.493652799953;19159.830702399977;19159.631422399994;19159.830931199976;19159.963383999973;19159.84498399998;19159.963383999973;19159.23740319997;19159.150430399968;19159.426619199952;19159.366414399952;19159.474207999996;19159.576230399995;19159.4707392;19159.104462399944;19159.412747199964;19159.184740799963;19159.62791039997;
24.404466666667197;19160.0;19159.419558399994;19159.123894399945;19159.493652799953;19159.830702399977;19159.631422399994;19159.830931199976;19159.963383999973;19159.84498399998;19159.963383999973;19159.23740319997;19159.150430399968;19159.426619199952;19159.366414399952;19159.474207999996;19159.576230399995;19159.4707392;19159.104462399944;19159.412747199964;19159.184740799963;19159.62791039997;
24.504466666667213;19160.0;19159.419558399994;19159.123894399945;19159.493652799953;19159.830702399977;19159.631422399994;19159.830931199976;19159.963383999973;19159.84498399998;19159.963383999973;19159.23740319997;19159.150430399968;19159.426619199952;19159.366414399952;19159.474207999996;19159.576230399995;19159.4707392;19159.104462399944;19159.412747199964;19159.184740799963;19159.62791039997;
24.60446666666723;19160.0;19159.419558399994;19159.123894399945;19159.493652799953;19159.830702399977;19159.631422399994;19159.830931199976;19159.963383999973;19159.84498399998;19159.963383999973;19159.23740319997;19159.150430399968;19159.426619199952;19159.366414399952;19159.474207999996;19159.576230399995;19159.4707392;19159.104462399944;19159.412747199964;19159.184740799963;19159.62791039997;
